rt,stimulus,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file,natural,mobile,volition,potent,sentient,instigation,qualpersist
41134,,survey-html-form,17,2.1.0,347891,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,7.0,instrument,h1rnn7jays.csv,3,5,1,1,1,2,3
17358,,survey-html-form,18,2.1.0,365251,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,24.0,human,h1rnn7jays.csv,5,5,7,7,7,6,5
9893,,survey-html-form,19,2.1.0,375147,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,18.0,human,h1rnn7jays.csv,6,6,7,7,7,6,5
11389,,survey-html-form,20,2.1.0,386538,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,4.0,human,h1rnn7jays.csv,6,6,7,7,7,6,3
18752,,survey-html-form,21,2.1.0,405291,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,19.0,instrument,h1rnn7jays.csv,5,5,1,1,1,2,5
39173,,survey-html-form,22,2.1.0,444467,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,3.0,instrument,h1rnn7jays.csv,5,5,1,1,1,2,5
13566,,survey-html-form,23,2.1.0,458035,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,15.0,instrument,h1rnn7jays.csv,3,5,1,1,1,2,5
9668,,survey-html-form,24,2.1.0,467705,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,2.0,human,h1rnn7jays.csv,6,6,7,7,7,6,3
9291,,survey-html-form,25,2.1.0,476997,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,10.0,human,h1rnn7jays.csv,6,7,7,7,7,7,5
17075,,survey-html-form,26,2.1.0,494074,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,17.0,instrument,h1rnn7jays.csv,3,3,1,1,1,2,3
16173,,survey-html-form,27,2.1.0,510250,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,11.0,instrument,h1rnn7jays.csv,3,5,1,1,1,2,3
2124,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,512378,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,,,h1rnn7jays.csv,,,,,,,
341937,,survey,29,3.0.0,854457,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,,,h1rnn7jays.csv,,,,,,,
7414,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,7436,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,,,hecbxdhxvw.csv,,,,,,,
17141,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 36 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>This is a pilot. There may be bugs. </p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,24582,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,,,hecbxdhxvw.csv,,,,,,,
28339,,survey-html-form,2,2.1.0,52939,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,19.0,instrument,hecbxdhxvw.csv,2,6,1,1,1,2,7
17690,,survey-html-form,3,2.1.0,70632,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,18.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
18891,,survey-html-form,4,2.1.0,89528,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,11.0,instrument,hecbxdhxvw.csv,1,6,1,1,1,1,7
18924,,survey-html-form,5,2.1.0,108455,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,10.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
26285,,survey-html-form,6,2.1.0,134744,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,3.0,instrument,hecbxdhxvw.csv,2,6,1,1,1,1,7
18195,,survey-html-form,7,2.1.0,152942,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,7.0,instrument,hecbxdhxvw.csv,1,7,1,1,1,1,7
15336,,survey-html-form,8,2.1.0,168281,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,13.0,instrument,hecbxdhxvw.csv,2,7,1,1,1,1,7
15388,,survey-html-form,9,2.1.0,183672,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,20.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
14760,,survey-html-form,10,2.1.0,198435,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,17.0,instrument,hecbxdhxvw.csv,1,7,1,1,1,1,2
27238,,survey-html-form,11,2.1.0,225676,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,5.0,instrument,hecbxdhxvw.csv,5,7,1,1,1,5,7
25565,,survey-html-form,12,2.1.0,251244,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,24.0,human,hecbxdhxvw.csv,7,7,7,3,7,6,7
11559,,survey-html-form,13,2.1.0,262806,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,14.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
10880,,survey-html-form,14,2.1.0,273690,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,16.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
24445,,survey-html-form,15,2.1.0,298139,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,23.0,instrument,hecbxdhxvw.csv,2,1,1,6,1,5,7
15587,,survey-html-form,16,2.1.0,313729,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,22.0,human,hecbxdhxvw.csv,7,7,7,7,7,6,7
43216,,survey-html-form,17,2.1.0,356948,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,21.0,instrument,hecbxdhxvw.csv,3,7,1,5,1,2,3
22006,,survey-html-form,18,2.1.0,378957,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,9.0,instrument,hecbxdhxvw.csv,5,7,1,1,1,5,2
19848,,survey-html-form,19,2.1.0,398809,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,25.0,instrument,hecbxdhxvw.csv,5,7,1,1,1,2,6
14832,,survey-html-form,20,2.1.0,413643,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,2.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
16097,,survey-html-form,21,2.1.0,429742,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,4.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
19867,,survey-html-form,22,2.1.0,449612,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,1.0,instrument,hecbxdhxvw.csv,1,7,1,1,1,5,3
17465,,survey-html-form,23,2.1.0,467081,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,15.0,instrument,hecbxdhxvw.csv,1,7,1,1,1,1,6
12832,,survey-html-form,24,2.1.0,479916,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,6.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
19908,,survey-html-form,25,2.1.0,499829,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,26.0,human,hecbxdhxvw.csv,7,7,7,2,7,7,7
17177,,survey-html-form,26,2.1.0,517010,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,8.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
13363,,survey-html-form,27,2.1.0,530376,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,12.0,human,hecbxdhxvw.csv,7,7,7,7,7,7,7
9260,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,539671,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,,,hecbxdhxvw.csv,,,,,,,
122419,,survey,29,3.0.0,662477,592ed8978ad1ae0001937919,697959de24a1c569e8bf5a40,697a28ea04a82ee7f8d7d6e1,,,hecbxdhxvw.csv,,,,,,,
11073,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,11079,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,,,hnee89ousm.csv,,,,,,,
4749,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 36 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>This is a pilot. There may be bugs. </p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,15829,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,,,hnee89ousm.csv,,,,,,,
35451,,survey-html-form,2,2.1.0,51282,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,16.0,instrument,hnee89ousm.csv,1,6,1,1,1,2,2
29598,,survey-html-form,3,2.1.0,80882,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,24.0,instrument,hnee89ousm.csv,6,2,1,5,1,6,1
49801,,survey-html-form,4,2.1.0,130684,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,8.0,instrument,hnee89ousm.csv,2,6,1,1,1,5,5
41981,,survey-html-form,5,2.1.0,172667,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,7.0,human,hnee89ousm.csv,7,5,7,7,7,7,5
50031,,survey-html-form,6,2.1.0,222700,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,25.0,human,hnee89ousm.csv,7,7,7,5,7,7,4
17834,,survey-html-form,7,2.1.0,240535,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,23.0,human,hnee89ousm.csv,7,5,6,3,7,5,5
36150,,survey-html-form,8,2.1.0,276687,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,6.0,instrument,hnee89ousm.csv,5,6,1,1,1,6,5
39431,,survey-html-form,9,2.1.0,316120,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,26.0,instrument,hnee89ousm.csv,6,6,1,5,1,6,4
52149,,survey-html-form,10,2.1.0,368270,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,10.0,instrument,hnee89ousm.csv,6,6,1,3,1,5,3
35499,,survey-html-form,11,2.1.0,403771,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,21.0,human,hnee89ousm.csv,7,7,7,7,7,7,5
40933,,survey-html-form,12,2.1.0,444705,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,4.0,instrument,hnee89ousm.csv,1,1,1,1,1,2,4
53416,,survey-html-form,13,2.1.0,498124,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,14.0,instrument,hnee89ousm.csv,6,6,1,2,1,3,3
15414,,survey-html-form,14,2.1.0,513540,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,5.0,human,hnee89ousm.csv,7,7,7,5,7,5,5
21633,,survey-html-form,15,2.1.0,535174,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,12.0,instrument,hnee89ousm.csv,1,5,1,5,1,5,3
17847,,survey-html-form,16,2.1.0,553023,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,18.0,instrument,hnee89ousm.csv,1,5,1,2,1,6,3
12882,,survey-html-form,17,2.1.0,565906,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,9.0,human,hnee89ousm.csv,7,7,7,6,7,7,5
28200,,survey-html-form,18,2.1.0,594107,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,15.0,human,hnee89ousm.csv,7,7,7,6,7,7,4
50566,,survey-html-form,19,2.1.0,644674,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,3.0,human,hnee89ousm.csv,7,7,7,6,7,6,4
41517,,survey-html-form,20,2.1.0,686192,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,2.0,instrument,hnee89ousm.csv,1,5,1,3,1,3,2
79751,,survey-html-form,21,2.1.0,765944,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,1.0,human,hnee89ousm.csv,7,7,7,6,7,7,6
55582,,survey-html-form,22,2.1.0,821528,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,20.0,instrument,hnee89ousm.csv,6,2,1,6,1,6,5
26782,,survey-html-form,23,2.1.0,848311,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,13.0,human,hnee89ousm.csv,7,3,7,5,7,5,5
19799,,survey-html-form,24,2.1.0,868113,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,11.0,human,hnee89ousm.csv,7,7,7,7,7,6,5
21682,,survey-html-form,25,2.1.0,889796,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,17.0,human,hnee89ousm.csv,7,7,7,7,7,7,5
21116,,survey-html-form,26,2.1.0,910913,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,22.0,instrument,hnee89ousm.csv,6,7,1,5,1,7,5
21182,,survey-html-form,27,2.1.0,932096,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,19.0,human,hnee89ousm.csv,7,7,7,7,7,7,6
2782,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,934880,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,,,hnee89ousm.csv,,,,,,,
80056,,survey,29,3.0.0,1015009,66ba7e4126d266ff3cdf6d79,697959de24a1c569e8bf5a40,697a3e2d09a08016aab30c77,,,hnee89ousm.csv,,,,,,,
1825,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,1835,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,,,jpfqlu71ra.csv,,,,,,,
16643,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 36 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>This is a pilot. There may be bugs. </p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,18480,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,,,jpfqlu71ra.csv,,,,,,,
44606,,survey-html-form,2,2.1.0,63089,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,21.0,instrument,jpfqlu71ra.csv,5,5,2,5,2,5,1
27127,,survey-html-form,3,2.1.0,90220,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,19.0,instrument,jpfqlu71ra.csv,5,6,2,2,1,5,2
21503,,survey-html-form,4,2.1.0,111725,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,17.0,instrument,jpfqlu71ra.csv,5,7,2,3,1,3,1
18589,,survey-html-form,5,2.1.0,130318,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,12.0,human,jpfqlu71ra.csv,6,7,6,5,7,7,1
28008,,survey-html-form,6,2.1.0,158328,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,11.0,instrument,jpfqlu71ra.csv,6,7,2,3,1,5,2
23041,,survey-html-form,7,2.1.0,181373,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,10.0,human,jpfqlu71ra.csv,6,7,7,6,7,7,1
24049,,survey-html-form,8,2.1.0,205424,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,14.0,human,jpfqlu71ra.csv,7,6,7,6,7,7,1
25798,,survey-html-form,9,2.1.0,231224,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,26.0,human,jpfqlu71ra.csv,7,6,7,4,6,5,3
21424,,survey-html-form,10,2.1.0,252651,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,16.0,human,jpfqlu71ra.csv,6,7,7,6,7,6,2
16825,,survey-html-form,11,2.1.0,269478,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,18.0,human,jpfqlu71ra.csv,7,6,6,5,7,7,3
21838,,survey-html-form,12,2.1.0,291318,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,1.0,instrument,jpfqlu71ra.csv,5,7,2,3,1,3,2
19392,,survey-html-form,13,2.1.0,310712,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,3.0,instrument,jpfqlu71ra.csv,6,7,1,2,1,3,4
21950,,survey-html-form,14,2.1.0,332665,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,6.0,human,jpfqlu71ra.csv,7,6,7,6,7,6,2
24064,,survey-html-form,15,2.1.0,356731,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,7.0,instrument,jpfqlu71ra.csv,5,7,1,2,1,4,1
20526,,survey-html-form,16,2.1.0,377260,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,22.0,human,jpfqlu71ra.csv,5,7,6,3,7,6,2
20928,,survey-html-form,17,2.1.0,398189,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,2.0,human,jpfqlu71ra.csv,7,7,7,5,7,6,3
17651,,survey-html-form,18,2.1.0,415842,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,4.0,human,jpfqlu71ra.csv,6,6,6,5,7,6,3
22731,,survey-html-form,19,2.1.0,438576,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,9.0,instrument,jpfqlu71ra.csv,6,7,2,3,1,5,2
18294,,survey-html-form,20,2.1.0,456872,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,15.0,instrument,jpfqlu71ra.csv,5,7,1,2,1,3,2
23840,,survey-html-form,21,2.1.0,480714,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,20.0,human,jpfqlu71ra.csv,6,6,7,2,7,6,4
27412,,survey-html-form,22,2.1.0,508127,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,24.0,human,jpfqlu71ra.csv,4,4,6,1,7,5,5
20942,,survey-html-form,23,2.1.0,529071,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,8.0,human,jpfqlu71ra.csv,7,6,7,5,7,6,3
25464,,survey-html-form,24,2.1.0,554537,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,23.0,instrument,jpfqlu71ra.csv,6,3,1,6,1,6,1
21666,,survey-html-form,25,2.1.0,576205,5aa4c7794eecca0001dde769,697959de24a1c569e8bf5a40,697a281008d8560096539660,5.0,instrument,jpfqlu71ra.csv,5,7,2,5,1,5,2
