rt,stimulus,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file,natural,mobile,volition,potent,sentient,instigation,manipulability
17092,,survey-html-form,7,2.1.0,1105819,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,3.0,human,jl44fxzrnl.csv,7,7,6,7,6,6,5
11709,,survey-html-form,8,2.1.0,1117531,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,8.0,instrument,jl44fxzrnl.csv,5,2,1,1,1,7,7
11983,,survey-html-form,9,2.1.0,1129519,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,14.0,instrument,jl44fxzrnl.csv,7,1,1,4,1,6,7
83993,,survey-html-form,10,2.1.0,1213515,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,10.0,instrument,jl44fxzrnl.csv,5,3,1,3,1,3,7
14556,,survey-html-form,11,2.1.0,1228073,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,23.0,human,jl44fxzrnl.csv,5,7,6,2,7,1,5
77670,,survey-html-form,12,2.1.0,1305747,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,21.0,human,jl44fxzrnl.csv,6,7,7,1,7,7,4
14210,,survey-html-form,13,2.1.0,1319959,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,12.0,instrument,jl44fxzrnl.csv,5,2,1,2,1,5,7
105473,,survey-html-form,14,2.1.0,1425436,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,18.0,instrument,jl44fxzrnl.csv,7,1,1,1,1,6,7
11534,,survey-html-form,15,2.1.0,1436973,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,20.0,instrument,jl44fxzrnl.csv,7,1,1,6,1,7,7
19242,,survey-html-form,16,2.1.0,1456217,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,7.0,human,jl44fxzrnl.csv,7,7,7,7,7,7,5
43954,,survey-html-form,17,2.1.0,1500173,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,15.0,human,jl44fxzrnl.csv,7,7,7,7,7,7,5
28039,,survey-html-form,18,2.1.0,1528214,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,9.0,human,jl44fxzrnl.csv,7,7,6,7,7,6,5
15172,,survey-html-form,19,2.1.0,1543389,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,25.0,human,jl44fxzrnl.csv,7,7,7,3,6,5,6
20883,,survey-html-form,20,2.1.0,1564275,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,22.0,instrument,jl44fxzrnl.csv,3,3,1,3,1,6,7
15682,,survey-html-form,21,2.1.0,1579960,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,4.0,instrument,jl44fxzrnl.csv,5,2,1,2,1,3,7
13277,,survey-html-form,22,2.1.0,1593242,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,5.0,human,jl44fxzrnl.csv,7,7,7,7,7,7,5
95909,,survey-html-form,23,2.1.0,1689154,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,26.0,instrument,jl44fxzrnl.csv,6,5,1,6,1,7,7
19648,,survey-html-form,24,2.1.0,1708804,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,2.0,instrument,jl44fxzrnl.csv,3,2,1,1,1,5,7
13449,,survey-html-form,25,2.1.0,1722256,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,1.0,human,jl44fxzrnl.csv,7,7,7,6,7,7,5
14517,,survey-html-form,26,2.1.0,1736776,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,17.0,human,jl44fxzrnl.csv,7,7,6,7,6,7,3
10696,,survey-html-form,27,2.1.0,1747475,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,13.0,human,jl44fxzrnl.csv,7,7,6,6,6,6,5
2916,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,1750394,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,,,jl44fxzrnl.csv,,,,,,,
25535,,survey,29,3.0.0,1776104,5b53e95f4bbe600001465c18,6980c7c83940647eb7aa7467,6980df18c161fefadc9b4ac9,,,jl44fxzrnl.csv,,,,,,,
1682,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,1695,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,,,ksp247hbhp.csv,,,,,,,
46532,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,48227,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,,,ksp247hbhp.csv,,,,,,,
21568,,survey-html-form,2,2.1.0,69800,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,12.0,human,ksp247hbhp.csv,5,6,3,7,1,7,4
44401,,survey-html-form,3,2.1.0,114202,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,22.0,human,ksp247hbhp.csv,2,6,7,7,5,7,3
16196,,survey-html-form,4,2.1.0,130400,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,3.0,instrument,ksp247hbhp.csv,3,3,1,1,1,2,7
14208,,survey-html-form,5,2.1.0,144610,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,19.0,instrument,ksp247hbhp.csv,3,1,1,1,1,3,7
21266,,survey-html-form,6,2.1.0,165878,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,13.0,instrument,ksp247hbhp.csv,5,1,1,1,1,5,7
22604,,survey-html-form,7,2.1.0,188484,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,11.0,instrument,ksp247hbhp.csv,2,1,1,1,1,5,7
12403,,survey-html-form,8,2.1.0,200890,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,25.0,instrument,ksp247hbhp.csv,6,5,1,1,1,7,7
14680,,survey-html-form,9,2.1.0,215572,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,16.0,human,ksp247hbhp.csv,7,7,7,7,7,5,1
13778,,survey-html-form,10,2.1.0,229352,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,18.0,human,ksp247hbhp.csv,7,7,7,7,7,7,4
14943,,survey-html-form,11,2.1.0,244296,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,20.0,human,ksp247hbhp.csv,6,7,7,7,7,7,1
12159,,survey-html-form,12,2.1.0,256457,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,1.0,instrument,ksp247hbhp.csv,2,1,1,1,1,5,7
13968,,survey-html-form,13,2.1.0,270428,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,10.0,human,ksp247hbhp.csv,7,7,7,7,6,7,1
16360,,survey-html-form,14,2.1.0,286789,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,5.0,instrument,ksp247hbhp.csv,6,2,1,1,1,7,7
17127,,survey-html-form,15,2.1.0,303917,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,7.0,instrument,ksp247hbhp.csv,1,3,1,1,1,2,7
13478,,survey-html-form,16,2.1.0,317397,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,8.0,human,ksp247hbhp.csv,2,7,6,7,6,6,3
21842,,survey-html-form,17,2.1.0,339240,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,9.0,instrument,ksp247hbhp.csv,3,2,1,1,1,2,7
12714,,survey-html-form,18,2.1.0,351956,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,4.0,human,ksp247hbhp.csv,3,7,7,7,7,6,1
21356,,survey-html-form,19,2.1.0,373313,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,24.0,human,ksp247hbhp.csv,1,7,7,7,7,6,3
40302,,survey-html-form,20,2.1.0,413616,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,23.0,instrument,ksp247hbhp.csv,3,5,1,6,1,6,7
15172,,survey-html-form,21,2.1.0,428789,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,6.0,human,ksp247hbhp.csv,5,7,6,7,6,7,1
16767,,survey-html-form,22,2.1.0,445558,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,21.0,instrument,ksp247hbhp.csv,2,1,1,5,1,7,7
18272,,survey-html-form,23,2.1.0,463831,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,26.0,human,ksp247hbhp.csv,5,1,7,5,7,6,1
21470,,survey-html-form,24,2.1.0,485302,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,17.0,instrument,ksp247hbhp.csv,2,1,1,1,1,3,6
15554,,survey-html-form,25,2.1.0,500858,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,2.0,human,ksp247hbhp.csv,5,7,6,5,6,5,2
13019,,survey-html-form,26,2.1.0,513878,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,15.0,instrument,ksp247hbhp.csv,2,1,1,1,1,2,7
38102,,survey-html-form,27,2.1.0,551981,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,14.0,human,ksp247hbhp.csv,6,7,7,6,7,7,3
2405,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,554389,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,,,ksp247hbhp.csv,,,,,,,
48776,,survey,29,3.0.0,603280,663a64da0dbc37192d930b1c,6980c7c83940647eb7aa7467,6980cfa00f9f839bef50e8e0,,,ksp247hbhp.csv,,,,,,,
2276,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,2295,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,,,ot3we9uu13.csv,,,,,,,
40962,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,43260,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,,,ot3we9uu13.csv,,,,,,,
162480,,survey-html-form,2,2.1.0,205744,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,24.0,instrument,ot3we9uu13.csv,7,1,1,1,1,7,1
21763,,survey-html-form,3,2.1.0,227510,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,13.0,human,ot3we9uu13.csv,7,4,1,1,1,5,1
16397,,survey-html-form,4,2.1.0,243910,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,6.0,instrument,ot3we9uu13.csv,4,6,1,1,1,5,6
22581,,survey-html-form,5,2.1.0,266493,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,26.0,instrument,ot3we9uu13.csv,6,4,1,1,4,6,7
21880,,survey-html-form,6,2.1.0,288376,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,2.0,instrument,ot3we9uu13.csv,2,1,1,2,1,5,7
44714,,survey-html-form,7,2.1.0,333093,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,3.0,human,ot3we9uu13.csv,7,6,7,1,1,5,1
25164,,survey-html-form,8,2.1.0,358260,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,14.0,instrument,ot3we9uu13.csv,7,1,1,1,1,6,7
17730,,survey-html-form,9,2.1.0,375993,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,25.0,human,ot3we9uu13.csv,7,7,7,6,4,6,1
14865,,survey-html-form,10,2.1.0,390859,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,15.0,human,ot3we9uu13.csv,7,7,7,6,4,7,1
16947,,survey-html-form,11,2.1.0,407809,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,23.0,human,ot3we9uu13.csv,7,7,7,1,4,2,1
29697,,survey-html-form,12,2.1.0,437509,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,8.0,instrument,ot3we9uu13.csv,7,1,1,1,4,7,7
14064,,survey-html-form,13,2.1.0,451575,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,20.0,instrument,ot3we9uu13.csv,7,1,1,1,4,7,7
15465,,survey-html-form,14,2.1.0,467043,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,12.0,instrument,ot3we9uu13.csv,1,1,1,1,4,7,7
21765,,survey-html-form,15,2.1.0,488809,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,1.0,human,ot3we9uu13.csv,7,7,7,6,4,6,1
12948,,survey-html-form,16,2.1.0,501760,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,19.0,human,ot3we9uu13.csv,7,7,7,7,4,7,1
33832,,survey-html-form,17,2.1.0,535593,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,11.0,human,ot3we9uu13.csv,7,7,7,6,4,6,1
15381,,survey-html-form,18,2.1.0,550975,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,17.0,human,ot3we9uu13.csv,7,7,7,7,4,7,1
18382,,survey-html-form,19,2.1.0,569359,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,10.0,instrument,ot3we9uu13.csv,7,1,1,1,4,6,7
60197,,survey-html-form,20,2.1.0,629558,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,16.0,instrument,ot3we9uu13.csv,1,1,1,1,4,6,6
21599,,survey-html-form,21,2.1.0,651160,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,5.0,human,ot3we9uu13.csv,6,7,7,5,1,6,1
14714,,survey-html-form,22,2.1.0,665875,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,7.0,human,ot3we9uu13.csv,7,7,7,7,4,7,1
38914,,survey-html-form,23,2.1.0,704792,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,21.0,human,ot3we9uu13.csv,7,7,7,7,7,7,1
24915,,survey-html-form,24,2.1.0,729709,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,9.0,human,ot3we9uu13.csv,7,7,7,4,4,4,1
21414,,survey-html-form,25,2.1.0,751126,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,22.0,instrument,ot3we9uu13.csv,2,1,1,1,1,7,6
19381,,survey-html-form,26,2.1.0,770509,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,18.0,instrument,ot3we9uu13.csv,6,1,1,1,1,7,6
18065,,survey-html-form,27,2.1.0,788576,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,4.0,instrument,ot3we9uu13.csv,1,1,1,1,1,4,7
2247,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,790825,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,,,ot3we9uu13.csv,,,,,,,
32288,,survey,29,3.0.0,823172,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,,,ot3we9uu13.csv,,,,,,,
122915,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,122920,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,,,pp66co54tz.csv,,,,,,,
32111,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,155032,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,,,pp66co54tz.csv,,,,,,,
96105,,survey-html-form,2,2.1.0,251139,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,4.0,human,pp66co54tz.csv,7,7,7,7,7,7,4
81772,,survey-html-form,3,2.1.0,332912,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,23.0,instrument,pp66co54tz.csv,7,2,1,2,1,6,7
75440,,survey-html-form,4,2.1.0,408353,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,6.0,human,pp66co54tz.csv,7,7,7,7,7,6,7
39847,,survey-html-form,5,2.1.0,448201,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,2.0,human,pp66co54tz.csv,5,7,7,7,7,5,7
71103,,survey-html-form,6,2.1.0,519306,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,13.0,instrument,pp66co54tz.csv,7,2,1,1,1,6,7
57270,,survey-html-form,7,2.1.0,576577,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,15.0,instrument,pp66co54tz.csv,2,2,1,1,1,3,7
52487,,survey-html-form,8,2.1.0,629066,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,22.0,human,pp66co54tz.csv,7,7,7,7,7,6,7
111822,,survey-html-form,9,2.1.0,740890,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,3.0,instrument,pp66co54tz.csv,6,2,1,1,1,4,7
56247,,survey-html-form,10,2.1.0,797138,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,21.0,instrument,pp66co54tz.csv,7,1,1,1,1,3,7
53871,,survey-html-form,11,2.1.0,851010,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,26.0,human,pp66co54tz.csv,7,7,7,5,7,4,7
32573,,survey-html-form,12,2.1.0,883584,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,7.0,instrument,pp66co54tz.csv,3,2,1,1,1,2,7
20816,,survey-html-form,13,2.1.0,904401,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,10.0,human,pp66co54tz.csv,7,7,7,7,7,7,7
22022,,survey-html-form,14,2.1.0,926426,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,9.0,instrument,pp66co54tz.csv,7,2,1,1,1,3,7
